FAKULTA_SP,ROK_NAR,STAT_OBCANSTVI,PSC_BYDL,PSC_CIZI,OBEC_BYDLISTE,OBEC_CIZI,STAT_BYDLISTE,NAZEV_S_SKOLY,STAT_S_SKOLY,ADRESA_S_SKOLY,CIS_OBORU,MATURITA,STRED_SKOLA_CIZI,STRED_SKOLA_CIZI_MISTO,STRED_SKOLA_CIZI_OBOR,VS_SKOLA,NAZEV_VS,STAT_VS,VS_ROK_ABSOL,ROK_PR,CISP_KOD,CZ_NAZEV,FORMA,TYP,PR_NAZEV,PR_OBOR,PR_KOMBINACE,SDRUZENE,KOLO_PRIHLASKY,skupina_oboru,stupen_vzdelani,OKRUH1,OKRUH2
PRF,1992.0,Česká republika,0,,nevyplněno,,Česká republika,První české gymnázium v Karlových Varech,Česká republika,"Karlovy Vary, Národní 445/25 , 36001",7941K401,2011,,,,ZAPADOCESKA UNIVERZITA V PLZNI,ZAPADOCESKA UNIVERZITA V PLZNI,Česká republika,2015.0,2020,B1701,Fyzika,K,B,FY MA,,FY MA K,,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),FY,MA
PRF,1994.0,Česká republika,41501,,Teplice,,Česká republika,Střední odborná škola stavební,Česká republika,"Ústí nad Labem, Čelakovského 5 , 40007",3647M01,2013,,,,,,,,2020,B1701,Fyzika,K,B,FY MA,,FY MA K,,2,"Stavebnictví, geodézie a kartografie",Úplné střední odborné vzdělání s maturitou (bez vyučení),FY,MA
PRF,,Česká republika,0,,nevyplněno,,Česká republika,SPŠ stavební a Obchodní akademie,Česká republika,"Kladno, Cyrila Boudy 2954 , 27201",3641M003,1993,,,,,,,1998.0,2020,B1701,Fyzika,K,B,FY MA,,FY MA K,,2,"Stavebnictví, geodézie a kartografie",Úplné střední odborné vzdělání s maturitou (bez vyučení),FY,MA
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Konzervatoř,Česká republika,"Plzeň, Kopeckého sady 328/10 , 30100",8244M001,2007,,,,,,,,2020,B1701,Fyzika,K,B,FY MA,,FY MA K,,2,Umění a užité umění,Úplné střední odborné vzdělání s maturitou (bez vyučení),FY,MA
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium Christiana Dopplera,Česká republika,"Praha 5 - Malá Strana, Zborovská 621/45 , 15000",7941K402,2012,,,,,,,,2020,B1701,Fyzika,K,B,FY MA,,FY MA K,,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),FY,MA
PRF,1989.0,Česká republika,0,,nevyplněno,,Česká republika,Masarykova střední škola chemická,Česká republika,"Praha 1 - Nové Město, Křemencova 179/12 , 11000",7842M001,2009,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2021.0,2020,B1701,Fyzika,K,B,FY MA,,FY MA K,,2,Obecně odborná příprava,Úplné střední odborné vzdělání s maturitou (bez vyučení),FY,MA
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium Jana Palacha,Česká republika,"Mělník, Pod Vrchem 3421 , 27601",7941K404,1994,,,,,,,,2020,B1701,Fyzika,K,B,FY MA,,FY MA K,,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),FY,MA
PRF,2000.0,Česká republika,0,,nevyplněno,,Česká republika,"SŠ pedagogická, hotelnictví a služeb",Česká republika,"Litoměřice, Komenského 754/3 , 41201",7531M01,2019,,,,,,,,2020,B1701,Fyzika,K,B,FY MA,,FY MA K,,2,"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),FY,MA
PRF,1999.0,Česká republika,40002,,Stebno,,Česká republika,Gymnázium,Česká republika,"Ústí nad Labem, Jateční 243/22 , 40001",7941K41,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2020,B1701,Fyzika,P,B,FY MA,,FY  MA,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),FY,MA
PRF,2000.0,Česká republika,44001,,Louny,,Česká republika,Gymnázium Václava Hlavatého,Česká republika,"Louny, Poděbradova 661 , 44001",7941K81,2020,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2020,B1701,Fyzika,P,B,FY MA,,FY  MA,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),FY,MA
PRF,1999.0,Česká republika,41503,,Teplice,,Česká republika,Gymnázium,Česká republika,"Teplice, Čs. dobrovolců 530/11 , 41501",7941K41,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2020,B1701,Fyzika,P,B,FY MA,,FY  MA,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),FY,MA
PRF,,Česká republika,0,,nevyplněno,,Česká republika,"VOŠ ekon., soc. a zdrav., OA, SPgŠ a SZŠ",Česká republika,"Most, Zdeňka Fibicha 2778/20 , 43401",7531M01,2020,,,,,,,,2020,B1701,Fyzika,P,B,FY MA,,FY  MA,,1,"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),FY,MA
PRF,2000.0,Česká republika,47301,,Nový Bor,,Česká republika,"VOŠ sklář. a SŠ, příspěvková organizace",Česká republika,"Nový Bor, Wolkerova 316 , 47301",7941K41,2020,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2020,B1701,Fyzika,P,B,FY MA,,FY  MA,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),FY,MA
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Severočeská střední škola s.r.o.,Česká republika,"Ústí nad Labem, Bělehradská 1523/58 , 40011",7531M01,2020,,,,,,,,2020,B1701,Fyzika,P,B,FY MA,,FY  MA,,1,"Pedagogika, učitelství a sociální péče",Úplné střední odborné vzdělání s maturitou (bez vyučení),FY,MA
PRF,2001.0,Česká republika,43144,,Droužkovice,,Česká republika,Gymnázium,Česká republika,"Chomutov, Mostecká 3000 , 43001",7941K601,2020,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2023.0,2020,B1701,Fyzika,P,B,FY MA,,FY  MA,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),FY,MA
PRF,2001.0,Česká republika,43511,,Lom,,Česká republika,Gymnázium T. G. Masaryka,Česká republika,"Litvínov, Studentská 640 , 43601",7941K81,2020,,,,UNIVERZITA KARLOVA V PRAZE,UNIVERZITA KARLOVA V PRAZE,Česká republika,2023.0,2020,B1701,Fyzika,P,B,FY TV,,FY TV,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),FY,TV
PRF,1978.0,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium Václava Hlavatého,Česká republika,"Louny, Poděbradova 661 , 44001",7941K001,1997,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2012.0,2020,B1701,Fyzika,K,B,,1701R003 - FY 1ob.,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,gymnázia,Česká republika,,7941K81,2014,,,,JCU,,,2020.0,2020,B1701,Fyzika,K,B,,1701R003 - FY 1ob.,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Uherské Hradiště, Velehradská třída 218 , 68601",7941K41,2008,,,,CESKÉ VYSOKÉ UCENI TECHNICKÉ V PRAZE,CESKÉ VYSOKÉ UCENI TECHNICKÉ V PRAZE,Česká republika,2012.0,2020,B1701,Fyzika,K,B,,1701R003 - FY 1ob.,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,1994.0,Česká republika,40001,,Ústí nad Labem,,Česká republika,Gymnázium,Česká republika,"Ústí nad Labem, Jateční 243/22 , 40001",7941K401,2014,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,,2020,B1701,Fyzika,K,B,,1701R003 - FY 1ob.,,,2,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,,Slovenská republika,0,,nevyplněno,,Česká republika,Zahraniční školy-Slovenská republika,Slovenská republika,,,2010,Stredná Priemyselná škola Strojnícka Košice,Radoslav Knap,Grafické systémy,,,,,2020,B1701,Fyzika,K,B,,1701R003 - FY 1ob.,,,2,,,,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium Josefa Jungmanna,Česká republika,"Litoměřice, Svojsíkova 1015/1a , 41201",7941K41,2020,,,,,,,,2020,B1701,Fyzika,P,B,,1701R003 - FY 1ob.,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2001.0,Ruská federace,0,,nevyplněno,,Česká republika,Zahraniční školy-Ruská federace,Ruská federace,,,2019,Znajka,Moskva,obecní,,,,,2020,B1701,Fyzika,P,B,,1701R003 - FY 1ob.,,,2,,,,
PRF,,Indonéská republika,0,,nevyplněno,,Česká republika,Zahraniční školy-Indonéská republika,Indonéská republika,,,2020,SMA brawijaya smart school,malang,IPA ( Science ),,,,,2020,B1702,Applied Physics,P,B,,1802R039 - ACM,,,1,,,,
PRF,1998.0,Slovenská republika,0,,nevyplněno,,Česká republika,Zahraniční školy-Slovenská republika,Slovenská republika,,,2017,Technická akadémia,Spišská Nová Ves,Technické lýceum,CESKA ZEMEDELSKA UNIVERZITA V PRAZE,CESKA ZEMEDELSKA UNIVERZITA V PRAZE,Česká republika,,2020,B1702,Aplikovaná fyzika,K,B,,1802R039 - K APM,,,1,,,,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,"Střední škola EDUCHEM, a.s.",Česká republika,"Meziboří, Okružní 128 , 43513",2644L001,2002,,,,,,,,2020,B1702,Aplikovaná fyzika,K,B,,1802R039 - K APM,,,1,"Elektrotechnika, telekomunikační a výpočetní technika",Úplné střední odborné vzdělání s odborným výcvikem a maturitou,,
PRF,1997.0,Česká republika,0,,nevyplněno,,Česká republika,Střední odborná škola,Česká republika,"Litvínov, Mládežnická 236 , 43542",8241M05,2017,,,,,,,,2020,B1702,Aplikovaná fyzika,K,B,,1802R039 - K APM,,,1,Umění a užité umění,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,2000.0,Česká republika,0,,nevyplněno,,Česká republika,"Soukromá SOŠ (1. KŠPA), s.r.o.",Česká republika,"Litoměřice, Máchovy schody 13/4 , 41201",1820M01,2019,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,2020.0,2020,B1702,Aplikovaná fyzika,P,B,,1802R039 - APM,,,1,Informatické obory,Úplné střední odborné vzdělání s maturitou (bez vyučení),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Mladá Boleslav, Palackého 191/1 , 29301",7941K81,2015,,,,UNIVERZITA PALACKÉHO V OLOMOUCI,UNIVERZITA PALACKÉHO V OLOMOUCI,Česká republika,2018.0,2020,B1702,Aplikovaná fyzika,P,B,,1802R039 - APM,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium Josefa Jungmanna,Česká republika,"Litoměřice, Svojsíkova 1015/1a , 41201",7941K41,2014,,,,CESKÉ VYSOKÉ UCENI TECHNICKÉ V PRAZE,CESKÉ VYSOKÉ UCENI TECHNICKÉ V PRAZE,Česká republika,2020.0,2020,B1702,Aplikovaná fyzika,P,B,,1802R039 - APM,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
PRF,2000.0,Česká republika,0,,nevyplněno,,Česká republika,Gymnázium,Česká republika,"Žatec, Studentská 1075 , 43801",7941K81,2020,,,,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Česká republika,,2020,B1702,Aplikovaná fyzika,P,B,,1802R039 - APM,,,1,Obecná příprava,Úplné střední všeobecné vzdělání (poskytují gymnázia),,
